Well	Row	Column	Timepoint	Compound	Conc	Non-border cells - Number of Objects	Non-border cells - Total Spot Area - Mean per Well	Non-border cells - Relative Spot Intensity - Mean per Well	Non-border cells - Number of Spots - Mean per Well	Non-border cells - Number of Spots per Area of Cytoplasm - Mean per Well	Non-border cells - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Non-border cells - Nucleus Area [µm²] - Mean per Well	Non-border cells - Nucleus Roundness - Mean per Well	Non-border cells - Nucleus Symmetry 02  - Mean per Well	Non-border cells - Nucleus Symmetry 03  - Mean per Well	Non-border cells - Nucleus Symmetry 04  - Mean per Well	Non-border cells - Nucleus Symmetry 05  - Mean per Well	Non-border cells - Nucleus Symmetry 12  - Mean per Well	Non-border cells - Nucleus Symmetry 13  - Mean per Well	Non-border cells - Nucleus Symmetry 14  - Mean per Well	Non-border cells - Nucleus Symmetry 15  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 30%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 40%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 50%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 60%  - Mean per Well	Non-border cells - Nucleus Axial Small Length  - Mean per Well	Non-border cells - Nucleus Axial Length Ratio  - Mean per Well	Non-border cells - Nucleus Radial Mean  - Mean per Well	Non-border cells - Nucleus Radial Relative Deviation  - Mean per Well	Non-border cells - Nucleus Profile 1/2  - Mean per Well	Non-border cells - Nucleus Profile 2/2  - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Spot 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Hole 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Edge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Ridge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Valley 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Saddle 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Bright 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Dark 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Spots MCTracker Deep Red Mean - Mean per Well	Non-border cells - Spots Area [µm²] - Mean per Well	Non-border cells - Spots Roundness - Mean per Well	Non-border cells - Spots Width [µm] - Mean per Well	Non-border cells - Spots Length [µm] - Mean per Well	Non-border cells - Spots Symmetry 02  - Mean per Well	Non-border cells - Spots Symmetry 03  - Mean per Well	Non-border cells - Spots Symmetry 04  - Mean per Well	Non-border cells - Spots Symmetry 05  - Mean per Well	Non-border cells - Spots Symmetry 12  - Mean per Well	Non-border cells - Spots Symmetry 13  - Mean per Well	Non-border cells - Spots Symmetry 14  - Mean per Well	Non-border cells - Spots Symmetry 15  - Mean per Well	Non-border cells - Spots Threshold Compactness 30%  - Mean per Well	Non-border cells - Spots Threshold Compactness 40%  - Mean per Well	Non-border cells - Spots Threshold Compactness 50%  - Mean per Well	Non-border cells - Spots Threshold Compactness 60%  - Mean per Well	Non-border cells - Spots Axial Small Length  - Mean per Well	Non-border cells - Spots Axial Length Ratio  - Mean per Well	Non-border cells - Spots Radial Mean  - Mean per Well	Non-border cells - Spots Radial Relative Deviation  - Mean per Well	Non-border cells - Spots Profile 1/5  - Mean per Well	Non-border cells - Spots Profile 2/5  - Mean per Well	Non-border cells - Spots Profile 3/5  - Mean per Well	Non-border cells - Spots Profile 4/5  - Mean per Well	Non-border cells - Spots Profile 5/5  - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Spot 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Hole 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Edge 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Ridge 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Valley 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Saddle 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Bright 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Dark 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Correlation 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Contrast 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Cytoplasm Alexa 594 Mean - Mean per Well	Non-border cells - Intensity Cell Alexa 488 Mean - Mean per Well
D7	4	7	14	Sunitinib Malate	1.9	867	1219.59	0.07	48.94	0.02	15290.89	111.42	0.96	0.13	0.05	0.03	0.02	0.19	0.06	0.05	0.03	1.11	1.09	1.05	0.99	5.71	0.78	6.14	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.42	12020.36	429.41	0.15	3.8	15.03	0.45	0.18	0.28	0.18	0.56	0.23	0.37	0.23	0.41	0.49	0.58	0.7	13.9	0.46	22.95	0.49	0.97	1.34	2	0.96	0.78	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.34	0.34	1938.77	804.54
E5	5	5	1	Sunitinib Malate	3.75	814	1689.1	0.08	70.54	0.02	11420.92	132.45	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.01	6.33	0.79	6.77	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.47	9640.18	594.69	0.09	3.87	16.38	0.39	0.18	0.22	0.16	0.49	0.23	0.3	0.21	0.37	0.48	0.59	0.71	17.93	0.53	25.91	0.48	0.97	1.39	2.23	0.79	0.55	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.07	0.36	0.3	3085.52	494.75
E5	5	5	2	Sunitinib Malate	3.75	810	1741.6	0.08	68.12	0.02	11204.36	128.62	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1	6.23	0.79	6.65	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.45	10334.16	613.19	0.1	3.95	16.99	0.41	0.19	0.24	0.16	0.51	0.23	0.31	0.22	0.37	0.46	0.57	0.69	17.85	0.51	26.54	0.47	0.97	1.38	2.18	0.86	0.65	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.31	2763.38	482.89
E5	5	5	3	Sunitinib Malate	3.75	799	1738.2	0.08	68.35	0.02	11574.14	128.4	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.07	1	6.23	0.79	6.63	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.45	11058.76	611.96	0.09	3.91	16.47	0.43	0.18	0.25	0.16	0.53	0.22	0.33	0.22	0.36	0.45	0.56	0.67	17.52	0.49	26.96	0.47	0.97	1.38	2.17	0.9	0.72	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.36	0.31	2574.2	515.84
E5	5	5	4	Sunitinib Malate	3.75	791	1738.27	0.08	68.12	0.02	11735.16	127.9	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.07	1	6.21	0.79	6.62	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	11194.93	612.01	0.1	3.97	17.28	0.42	0.18	0.25	0.16	0.52	0.22	0.33	0.22	0.35	0.45	0.55	0.68	17.51	0.5	26.5	0.48	0.97	1.37	2.16	0.91	0.76	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.31	2454.4	543.12
E5	5	5	5	Sunitinib Malate	3.75	793	1712.17	0.08	68.38	0.02	11786.24	125.77	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.12	1.11	1.06	1	6.15	0.79	6.56	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	11888.23	602.87	0.1	3.9	16.33	0.42	0.18	0.25	0.16	0.52	0.22	0.33	0.22	0.35	0.44	0.54	0.67	17.36	0.49	26.54	0.47	0.97	1.37	2.14	0.91	0.77	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.31	2526.06	579.89
E5	5	5	6	Sunitinib Malate	3.75	785	1682.66	0.08	66.94	0.02	11871.66	125.78	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.03	1.12	1.1	1.07	0.99	6.14	0.79	6.55	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	11887.5	592.4	0.1	3.94	16.87	0.42	0.18	0.25	0.16	0.53	0.22	0.33	0.22	0.35	0.44	0.54	0.66	17.22	0.49	26.4	0.48	0.97	1.38	2.11	0.94	0.81	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.32	2412.65	606.16
E5	5	5	7	Sunitinib Malate	3.75	787	1690.03	0.08	67.81	0.02	11913.42	124.25	0.97	0.12	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.07	1	6.12	0.8	6.5	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	11563.62	594.92	0.1	3.88	16.71	0.41	0.19	0.24	0.16	0.52	0.23	0.33	0.22	0.35	0.44	0.54	0.66	17.32	0.49	26.33	0.48	0.98	1.37	2.05	0.93	0.79	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.32	2205.96	620.19
E5	5	5	8	Sunitinib Malate	3.75	778	1694.47	0.08	70.44	0.02	12163.11	123.87	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.12	1.1	1.07	1	6.1	0.79	6.49	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	11548.61	596.59	0.09	3.92	16.14	0.42	0.18	0.24	0.16	0.52	0.22	0.32	0.22	0.34	0.43	0.53	0.66	17.36	0.5	26.46	0.48	0.98	1.38	2.1	0.94	0.78	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.36	0.32	2173.19	643.02
E5	5	5	9	Sunitinib Malate	3.75	774	1673.77	0.08	67.56	0.02	12290.72	122.52	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.06	0.99	6.06	0.79	6.45	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.44	11655.15	589.26	0.09	3.91	16.68	0.43	0.18	0.25	0.17	0.54	0.22	0.33	0.22	0.35	0.44	0.54	0.67	16.95	0.48	26.41	0.48	0.97	1.37	2.17	0.96	0.78	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.07	0.38	0.32	2176.05	677.24
E5	5	5	10	Sunitinib Malate	3.75	781	1659.88	0.08	68.14	0.02	12465.39	121.08	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.06	1	6.02	0.79	6.41	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	11476.46	584.31	0.09	3.92	16.06	0.42	0.18	0.25	0.16	0.52	0.22	0.33	0.21	0.35	0.45	0.55	0.67	17.07	0.49	26.21	0.48	0.97	1.38	2.17	0.96	0.77	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.07	0.38	0.32	2077.1	696.63
E5	5	5	11	Sunitinib Malate	3.75	777	1637.16	0.08	68.02	0.02	12753	119.1	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.06	1	5.96	0.79	6.34	0.4	0.93	1.22	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	11463.42	576.35	0.1	3.89	16.15	0.42	0.18	0.24	0.16	0.52	0.22	0.32	0.22	0.36	0.45	0.55	0.67	17	0.49	26.11	0.48	0.97	1.37	2.24	1	0.8	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.07	0.39	0.32	2059.73	722.25
E5	5	5	12	Sunitinib Malate	3.75	776	1593.68	0.08	67.34	0.02	13212.72	117.1	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.06	0.99	5.9	0.79	6.29	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.42	11505.4	561.13	0.1	3.86	15.76	0.42	0.18	0.25	0.17	0.53	0.22	0.33	0.22	0.36	0.45	0.55	0.68	16.67	0.49	25.91	0.48	0.97	1.37	2.19	0.99	0.79	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.07	0.38	0.32	1959.77	753.63
E5	5	5	13	Sunitinib Malate	3.75	786	1567	0.08	65.7	0.02	13130.08	116.57	0.96	0.13	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.09	1.06	0.99	5.87	0.79	6.26	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.42	11324.18	551.62	0.11	3.86	16.04	0.42	0.18	0.25	0.16	0.53	0.22	0.33	0.22	0.37	0.46	0.56	0.68	16.22	0.49	25.42	0.48	0.97	1.36	2.2	1	0.8	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.07	0.38	0.32	1814.99	767.78
E5	5	5	14	Sunitinib Malate	3.75	785	1522.34	0.08	63.93	0.02	13189.79	114.02	0.96	0.13	0.05	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.06	0.99	5.79	0.79	6.18	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.41	11136.28	535.99	0.12	3.84	16.07	0.42	0.18	0.24	0.16	0.53	0.22	0.33	0.22	0.39	0.48	0.58	0.7	16.1	0.49	25.02	0.48	0.97	1.36	2.27	1.03	0.82	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.07	0.38	0.33	1840.24	775.99
E6	5	6	1	Sunitinib Malate	3.75	794	1676.9	0.08	65.83	0.02	11884.81	133.02	0.97	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.02	1.12	1.11	1.09	1.02	6.29	0.78	6.77	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.47	10223.3	590.38	0.1	3.99	16.8	0.41	0.18	0.24	0.16	0.51	0.22	0.31	0.21	0.38	0.49	0.6	0.73	17.03	0.5	25.57	0.49	0.97	1.38	2.26	0.8	0.54	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.37	0.31	2985.88	504.12
E6	5	6	2	Sunitinib Malate	3.75	784	1658.62	0.08	65.44	0.02	10955.22	128.9	0.97	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.02	1.11	1.1	1.07	0.99	6.18	0.78	6.65	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.45	10630.09	583.86	0.1	3.97	16.7	0.42	0.19	0.24	0.16	0.52	0.22	0.32	0.22	0.37	0.46	0.57	0.69	16.93	0.5	25.75	0.48	0.97	1.38	2.15	0.85	0.63	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.31	2552.05	483.08
E6	5	6	3	Sunitinib Malate	3.75	771	1637.76	0.08	63.57	0.02	11862.17	127.38	0.96	0.14	0.04	0.03	0.02	0.19	0.05	0.04	0.02	1.11	1.1	1.07	0.99	6.13	0.78	6.62	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	11733.69	576.6	0.11	3.99	16.91	0.43	0.19	0.25	0.16	0.53	0.22	0.33	0.21	0.37	0.45	0.56	0.68	16.65	0.49	25.55	0.48	0.97	1.38	2.04	0.87	0.69	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.35	0.32	2440.01	535.15
E6	5	6	4	Sunitinib Malate	3.75	766	1633.8	0.08	63.99	0.02	12137.11	127.13	0.96	0.14	0.04	0.03	0.02	0.19	0.05	0.04	0.03	1.11	1.1	1.06	0.99	6.13	0.78	6.61	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	12094.97	575.22	0.1	3.96	16.85	0.43	0.19	0.25	0.17	0.54	0.23	0.34	0.22	0.36	0.44	0.55	0.67	16.6	0.48	25.91	0.48	0.97	1.38	2.02	0.87	0.72	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.35	0.32	2490.24	566.57
E6	5	6	5	Sunitinib Malate	3.75	767	1634.66	0.08	63.78	0.02	12118.88	125.95	0.96	0.14	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.06	0.99	6.1	0.78	6.56	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	12227.31	575.58	0.1	4.03	17.25	0.44	0.18	0.25	0.17	0.54	0.22	0.33	0.22	0.36	0.44	0.55	0.67	16.6	0.48	25.91	0.48	0.97	1.38	2.01	0.9	0.76	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.36	0.32	2426.24	597.39
E6	5	6	6	Sunitinib Malate	3.75	761	1638.15	0.08	65.56	0.02	12648.92	124.61	0.97	0.14	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.05	0.98	6.06	0.78	6.53	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	12588.77	576.69	0.1	4.03	17.12	0.44	0.18	0.25	0.16	0.54	0.22	0.34	0.22	0.35	0.44	0.54	0.66	16.57	0.48	26.03	0.48	0.98	1.39	1.97	0.88	0.75	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.36	0.32	2334.4	630.85
E6	5	6	7	Sunitinib Malate	3.75	754	1618.09	0.08	63.26	0.02	13148.5	123.98	0.96	0.14	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.06	0.98	6.05	0.78	6.51	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	12520.89	569.67	0.1	4.05	17.14	0.43	0.19	0.25	0.17	0.54	0.22	0.34	0.22	0.35	0.44	0.54	0.66	16.49	0.48	25.97	0.48	0.97	1.38	1.98	0.9	0.75	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.35	0.33	2168.23	664.42
E6	5	6	8	Sunitinib Malate	3.75	751	1601.49	0.08	62.71	0.02	13063.48	122.73	0.97	0.13	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.06	0.99	6.02	0.78	6.46	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	12396.27	563.79	0.11	3.98	16.62	0.44	0.18	0.25	0.17	0.54	0.22	0.34	0.23	0.35	0.44	0.53	0.66	16.46	0.48	25.8	0.49	0.97	1.37	1.99	0.92	0.76	0.02	0	0.12	0.04	0	0.03	0.05	0	0.9	0.06	0.35	0.33	2068.24	691.53
E6	5	6	9	Sunitinib Malate	3.75	753	1591.28	0.08	62.47	0.02	12722.3	122.69	0.96	0.14	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.05	0.98	6.01	0.78	6.47	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	12533.23	560.18	0.1	3.98	16.81	0.43	0.18	0.25	0.17	0.54	0.22	0.34	0.22	0.36	0.44	0.54	0.66	16.27	0.48	25.65	0.49	0.97	1.36	2.06	0.93	0.75	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.36	0.33	2092.79	721.18
E6	5	6	10	Sunitinib Malate	3.75	752	1554.71	0.08	60.39	0.02	12771.79	121.36	0.96	0.14	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.09	1.05	0.98	5.98	0.78	6.44	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	12418.99	547.36	0.11	4	17.05	0.43	0.18	0.25	0.17	0.54	0.22	0.33	0.23	0.36	0.44	0.54	0.66	16.14	0.48	25.24	0.49	0.97	1.35	2.11	0.96	0.77	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.37	0.34	2118.28	743.47
E6	5	6	11	Sunitinib Malate	3.75	754	1537.09	0.08	60.39	0.02	13240.97	118.89	0.96	0.13	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.09	1.05	0.98	5.92	0.78	6.36	0.4	0.93	1.22	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	12280.07	541.22	0.11	3.97	16.31	0.43	0.18	0.25	0.17	0.54	0.22	0.33	0.23	0.37	0.45	0.54	0.66	15.97	0.48	25.11	0.49	0.97	1.36	2.12	0.97	0.77	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.37	0.34	2083.15	760.15
E6	5	6	12	Sunitinib Malate	3.75	747	1527.24	0.08	60.43	0.02	13617.47	118.16	0.96	0.13	0.04	0.03	0.02	0.19	0.06	0.05	0.03	1.11	1.09	1.05	0.99	5.91	0.78	6.34	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.42	12335.96	537.73	0.11	3.96	16.84	0.44	0.19	0.25	0.18	0.55	0.23	0.34	0.23	0.36	0.44	0.54	0.66	15.99	0.47	25.28	0.49	0.97	1.35	2.1	0.98	0.77	0.02	0	0.12	0.04	0	0.02	0.05	0	0.9	0.06	0.36	0.33	1953.21	787.75
E6	5	6	13	Sunitinib Malate	3.75	748	1503.13	0.08	59.13	0.02	13984.17	115.13	0.96	0.13	0.04	0.03	0.02	0.19	0.06	0.05	0.03	1.11	1.09	1.05	0.99	5.82	0.78	6.24	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.42	12257.24	529.15	0.12	3.96	16.69	0.44	0.18	0.25	0.17	0.54	0.23	0.34	0.23	0.38	0.46	0.56	0.68	15.77	0.48	24.9	0.49	0.97	1.35	2.17	0.99	0.78	0.02	0	0.12	0.04	0	0.02	0.05	0	0.9	0.06	0.37	0.34	1901.6	803.48
E6	5	6	14	Sunitinib Malate	3.75	759	1456.67	0.08	58.37	0.02	14200.2	112.6	0.96	0.14	0.04	0.03	0.02	0.19	0.06	0.05	0.03	1.11	1.09	1.05	0.99	5.74	0.78	6.16	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.41	12018.27	512.84	0.13	3.87	16.07	0.45	0.18	0.26	0.17	0.56	0.22	0.35	0.23	0.39	0.47	0.56	0.68	15.35	0.47	24.57	0.49	0.97	1.34	2.17	1.01	0.8	0.02	0	0.12	0.04	0	0.02	0.05	0	0.89	0.06	0.36	0.34	1829.73	806.3
E7	5	7	1	Sunitinib Malate	3.75	775	1677.9	0.08	62.72	0.02	11787.27	131.63	0.97	0.13	0.04	0.02	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.09	1.02	6.3	0.79	6.75	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.47	9293.86	590.78	0.1	4.09	17.16	0.4	0.19	0.22	0.16	0.5	0.23	0.29	0.22	0.39	0.5	0.61	0.74	17.54	0.52	25.55	0.48	0.97	1.37	2.22	0.84	0.58	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.36	0.32	3104.32	497.86
E7	5	7	2	Sunitinib Malate	3.75	744	1680.92	0.08	62.72	0.02	12028.33	129.04	0.97	0.13	0.04	0.02	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.02	6.22	0.79	6.65	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.46	9909.13	591.83	0.1	4.09	16.97	0.43	0.19	0.24	0.17	0.52	0.23	0.32	0.22	0.37	0.46	0.57	0.7	17.4	0.5	26.41	0.47	0.97	1.37	2.13	0.88	0.67	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.34	0.32	2630.01	484.24
E7	5	7	3	Sunitinib Malate	3.75	742	1665.42	0.08	60.65	0.02	11741.76	128	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.02	6.2	0.79	6.62	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.46	10166.88	586.47	0.1	4.15	16.71	0.43	0.19	0.26	0.17	0.53	0.23	0.33	0.23	0.37	0.47	0.58	0.7	17.16	0.49	26.48	0.48	0.97	1.36	2.14	0.95	0.78	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.37	0.33	2502.24	508.59
E7	5	7	4	Sunitinib Malate	3.75	743	1650.56	0.08	61.32	0.02	12191.07	127.44	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.03	6.17	0.79	6.59	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.45	10559.47	581.14	0.1	4.07	16.8	0.43	0.19	0.26	0.18	0.54	0.22	0.33	0.23	0.36	0.45	0.55	0.67	17.22	0.49	26.8	0.47	0.98	1.37	2	0.93	0.79	0.02	0	0.12	0.04	0	0.03	0.05	0	0.9	0.06	0.34	0.33	2393.65	537.42
E7	5	7	5	Sunitinib Malate	3.75	735	1655.23	0.08	63.08	0.02	12252.34	125.55	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.01	6.12	0.79	6.54	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	11012.82	582.88	0.09	4.06	16.63	0.44	0.18	0.26	0.17	0.54	0.22	0.34	0.22	0.36	0.45	0.56	0.68	16.94	0.48	26.59	0.48	0.98	1.37	2.06	0.94	0.81	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.36	0.33	2487.47	571.69
E7	5	7	6	Sunitinib Malate	3.75	728	1657.81	0.08	63.2	0.02	13039.96	124.47	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.02	1.12	1.11	1.07	1.01	6.08	0.79	6.51	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	11304.82	583.67	0.1	4.04	17.18	0.45	0.18	0.26	0.17	0.55	0.22	0.35	0.23	0.36	0.45	0.55	0.67	16.87	0.48	26.69	0.48	0.97	1.37	2.07	0.94	0.8	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.36	0.33	2394.27	606.22
